"","BRCA1","nonBRCA1","FC_nonBRCA1_BRCA1","logFC_nonBRCA1_BRCA1","p.val.adj.nonBRCA1.BRCA1","labels","input.mz","input.rt","M+H","M+NH4","M+Na","M+K","M+H-H2O","M+H-2H2O"
"FT17736",466.27685546875,5084.14916992188,10.9037133417458,3.44674763423795,1.48351564735031e-12,"FT17736",568.336101326215,554.89892578125,"LysoPC(22:6(4Z,7Z,10Z,13Z,16Z,19Z))","No hit","LysoPC(20:3(5Z,8Z,11Z));LysoPC(20:3(8Z,11Z,14Z))","No hit","No hit","No hit"
"FT17742",2621.75512695312,1165.95707702637,-2.2485863147206,-1.16901826467373,0.40354353494476,"FT17742",568.766001286645,55.8718109130859,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17753",200,2287.77172851562,11.4388586425781,3.51587120357366,0.000862875126927638,"FT17753",569.096435712059,69.0548934936523,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17754",561.364135742188,277.63020324707,-2.02198510528271,-1.01577236983543,0.0940622423801135,"FT17754",569.125046713407,55.0834655761719,"No hit","Lipoyl-GMP","Biochanin A 7-(6-methylmalonylglucoside)","No hit","No hit","No hit"
"FT17755",200,1155.34020996094,5.77670104980469,2.53024583566402,0.0165558132217569,"FT17755",569.131060627514,104.342403411865,"No hit","No hit","Biochanin A 7-(6-methylmalonylglucoside)","No hit","No hit","No hit"
"FT17756",200,1713.1282043457,8.56564102172852,3.09856121645097,0.000661754969292321,"FT17756",569.135972047641,269.856872558594,"No hit","Delphinidin 3-(6''-malonyl-glucoside)","No hit","No hit","No hit","No hit"
"FT17762",262.519409179688,2081.03494262695,7.92716602985549,2.98680519311491,0.0026042059637697,"FT17762",569.278235079249,291.874496459961,"No hit","No hit","No hit","Kukoamine A","No hit","No hit"
"FT17764",12534.8173828125,11159.7934570312,-1.12321230953561,-0.167630651660269,0.308788331801822,"FT17764",569.310293764013,329.934998779297,"Protoporphyrinogen IX;Ceanothine E","No hit","No hit","No hit","Presqualene diphosphate;All-trans-hexaprenyl diphosphate","No hit"
"FT17768",200,1534.63047790527,7.67315238952637,2.93981940724397,0.00232128741563501,"FT17768",569.614428341455,300.897857666016,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17773",200,1533.82872009277,7.66914360046387,2.93906548355017,0.00246597350385672,"FT17773",569.949179436425,300.895553588867,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17774",200,5003.47094726562,25.0173547363281,4.64485734600033,5.88948665009528e-06,"FT17774",569.979541506883,52.903,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17783",3523.80053710938,3189.98474121094,-1.10464495067513,-0.143582740467135,0.249769447512023,"FT17783",570.313695543848,330.267517089844,"No hit","No hit","No hit","No hit","No hit","Amphibine H"
"FT17797",200,7877.7646484375,39.3888232421875,5.29971441135646,2.83386045111233e-09,"FT17797",570.987301840197,52.903,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17798",200,3330.33666992188,16.6516833496094,4.05759612427853,5.15644810605561e-11,"FT17798",571.052720875652,533.370544433594,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17802",200,9211.64978027344,46.0582489013672,5.52538765692266,0.000145889770532461,"FT17802",571.134081093267,270.188934326172,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17809",200,1457.45133209229,7.28725666046143,2.86537580395884,0.00269672174783052,"FT17809",571.34054238499,282.176513671875,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17814",272.021026611328,4235.3126373291,15.5697987397888,3.96067839068612,0.00297426566326196,"FT17814",571.784619764596,284.172119140625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17815",1706.50048828125,5423.97875976562,3.17842203797348,1.66831070167382,4.78694101465355e-06,"FT17815",571.921655723529,49.3199214935303,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17818",1590.06311035156,3274.48498535156,2.05934277956274,1.04218398791859,0.00224770716182178,"FT17818",572.063075923964,243.006767272949,"No hit","No hit","No hit","No hit","No hit","Uridine diphosphate-N-acetylglucosamine;Uridine diphosphate-N-acetylgalactosamine;UDP-N-acetyl-D-mannosamine"
"FT17819",200,8502.17156982422,42.5108578491211,5.40975946706571,0.000735059525412006,"FT17819",572.138719461398,270.125244140625,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17820",200,3570.57055664062,17.8528527832031,4.15808272193334,0.0726234246146465,"FT17820",572.183612744907,53.833812713623,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17821",200,6300.18823242188,31.5009411621094,4.97732302793242,1.94375496653502e-05,"FT17821",572.191423465331,245.959533691406,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17823",200,2404.86935424805,12.0243467712402,3.58788661586894,0.00283505392939227,"FT17823",572.286567625757,283.975708007812,"Endomorphin-2","No hit","No hit","No hit","No hit","No hit"
"FT17825",1068.25048828125,2605.30065917969,2.4388480864366,1.2861998968097,0.000276171329591233,"FT17825",572.332860483478,578.262115478516,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17827",2739.32421875,3637.68627929688,1.32795024933442,0.409201098203665,0.155890444981315,"FT17827",572.390574889625,506.16911315918,"No hit","Ganoderic acid R;(2xi,3xi)-2,3-Dihydroxy-12,18-ursadien-28-oic acid diacetate","No hit","No hit","No hit","No hit"
"FT17834",454.408233642578,3008.05822753906,6.61972650325059,2.72677161271906,1.43318690248861e-12,"FT17834",572.748739848255,48.5626053161621,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17836",201.554077148438,1453.13243103027,7.2096404676552,2.84992731654462,0.00273734248295001,"FT17836",572.798070844058,304.234039306641,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17839",203.08219909668,3156.884765625,15.5448620295968,3.95836590679955,3.71131420297863e-11,"FT17839",572.913835231887,47.2112464904785,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17846",200,3054.73919677734,15.2736959838867,3.93297730780292,0.000951035953969884,"FT17846",573.141064165552,269.98307800293,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17847",222.296432495117,777.318115234375,3.49676378747756,1.80602034274861,0.0714108338437915,"FT17847",573.185759012076,53.70654296875,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17862",2632.04052734375,3684.69091796875,1.39993699933159,0.485361903743806,0.000443257417142455,"FT17862",574.039056496065,243.329208374023,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17866",6215.01708984375,3896.42065429688,-1.59505803948298,-0.673608920385658,0.0863371822043526,"FT17866",574.090176378625,243.228012084961,"No hit","No hit","Delphinidin 3-(6''-malonyl-glucoside)","No hit","No hit","No hit"
"FT17868",200,1959.91973876953,9.79959869384766,3.29272267022271,0.000690699643440107,"FT17868",574.158050746094,250.613922119141,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17873",200,1995.42221069336,9.9771110534668,3.31862213297764,0.00286297116162073,"FT17873",574.247864439165,322.256805419922,"No hit","Glaucarubolone 15-O-beta-D-glucopyranoside","No hit","No hit","No hit","No hit"
"FT17874",361.637115478516,2140.21514892578,5.91812913365893,2.56514117650088,0.000391265120972901,"FT17874",574.288527613561,291.019302368164,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17877",285.339019775391,2916.78149414062,10.222161330885,3.35362836079919,0.000243368112983393,"FT17877",574.489539004113,290.951599121094,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17878",1153.19128417969,2013.87924194336,1.74635315890019,0.804345339650748,0.0688602388671761,"FT17878",574.512539350282,105.976585388184,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17881",422.200012207031,2352.24450683594,5.57139848134937,2.47803950510011,0.000664948555820895,"FT17881",574.690449064993,290.884002685547,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17882",200,1536.90174865723,7.68450874328613,2.94195303398521,0.00271146605580194,"FT17882",574.7491958954,322.257446289062,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17885",283.721008300781,1799.06811523438,6.34097603842972,2.66470492513178,0.000790526233910775,"FT17885",574.891628758195,290.881591796875,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17891",1820.70422363281,4454.70135498047,2.44669139399924,1.29083214292763,0.0805772379199076,"FT17891",575.013583035977,106.019355773926,"No hit","No hit","Myricatin","No hit","No hit","No hit"
"FT17896",1312.32019042969,860.677062988281,-1.52475329814564,-0.608575836555199,0.0834995608220942,"FT17896",575.093348011658,243.219535827637,"No hit","No hit","Bilobetin","No hit","No hit","No hit"
"FT17898",2729.20458984375,200,-13.6460229492188,-3.77040864255534,0.0159378798347022,"FT17898",575.093915600365,51.6928215026855,"No hit","No hit","Bilobetin","No hit","No hit","No hit"
"FT17900",200,10758.1884765625,53.7909423828125,5.74929135912808,1.43700640740375e-12,"FT17900",575.117445301781,53.3752746582031,"Rubroskyrin","No hit","No hit","1,4-beta-D-Glucan;Vaccinoside","No hit","6''-O-Caffeoylastragalin"
"FT17907",1620.56335449219,4013.91528320312,2.47686415472532,1.30851474517756,0.0803007086429592,"FT17907",575.516499176113,106.062126159668,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17919",2944.29370117188,3292.19812011719,1.11816226717017,0.161129566584046,0.170725700179554,"FT17919",575.978262528898,243.198921203613,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17920",1560.54479980469,1994.16845703125,1.27786684322093,0.353737511845657,0.777891942287812,"FT17920",575.995731944441,56.2845306396484,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17921",699.809631347656,2030.08056640625,2.90090401084768,1.53650255842279,0.0726531671112291,"FT17921",576.017487231594,106.376522064209,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17928",275.64013671875,1721.77432250977,6.24645722138275,2.64303817404619,0.00287542082945494,"FT17928",576.298192749695,340.94953918457,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17930",4127.9873046875,3941.12561035156,-1.04741328057272,-0.0668308025244364,0.593248358323046,"FT17930",576.318811929718,380.336364746094,"Mauritine A","Glycinoeclepin B","No hit","No hit","No hit","No hit"
"FT17936",200,1182.12976074219,5.91064880371094,2.5633165017262,0.00296057713472165,"FT17936",576.541024724591,324.53125,"No hit","No hit","No hit","No hit","Lactariamide B","No hit"
"FT17937",200,1515.46221923828,7.57731109619141,2.92168598079582,0.00164517765889032,"FT17937",576.61987427348,270.134338378906,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17938",200,902.890502929688,4.51445251464844,2.17455103703192,0.0706674434670951,"FT17938",576.658181365899,53.9264221191406,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17943",8359.62109375,1828.07135009766,-4.57291838926496,-2.1931151722712,1.02620642260796e-07,"FT17943",576.840336592633,47.8752822875977,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17946",4306.78857421875,4205.10339355469,-1.02418137466487,-0.0344712281879678,0.628415984187868,"FT17946",576.971722011992,243.291244506836,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17952",372.128021240234,3778.00256347656,10.1524269816747,3.34375274602996,2.24269665459505e-07,"FT17952",577.053506002415,54.0365409851074,"No hit","No hit","No hit","Amentoflavone","No hit","No hit"
"FT17953",200,1010.73135375977,5.05365676879883,2.3373276835215,0.00337424428459983,"FT17953",577.042885102426,324.594299316406,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17956",200,1213.97265625,6.06986328125,2.60166402131061,0.00302868238116257,"FT17956",577.120749552531,269.821426391602,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17957",200,1818.20393371582,9.0910196685791,3.18444211931488,0.00226581857644829,"FT17957",577.158273561111,98.324821472168,"No hit","No hit","Lippioside II","Asticolorin A","Safflor Yellow A;Vicenin 2","Safflomin A;Hydroxysafflor yellow A"
"FT17958",200,200,1,0,0.0499152948291121,"FT17958",577.160849056712,53.9264221191406,"No hit","No hit","No hit","Asticolorin A","Safflor Yellow A;Vicenin 2","Safflomin A;Hydroxysafflor yellow A"
"FT17966",3376.00903320312,3553.82043457031,1.05266911303211,0.0740520232526622,0.76036250290779,"FT17966",577.363221878615,361.310531616211,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17972",310.271850585938,1646.65453338623,5.30713479252656,2.40793319130465,0.00333035301864181,"FT17972",577.644143078801,287.805969238281,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17973",200,200,1,0,0.0499617433167645,"FT17973",577.662140303569,53.9264221191406,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17977",269.444793701172,1881.14462280273,6.98155862268773,2.80354915193683,0.00274254635363546,"FT17977",577.781437967877,300.229034423828,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17982",5524.65673828125,2413.90771484375,-2.28867769231967,-1.19451430674148,0.00248663849981018,"FT17982",577.96262479893,105.170280456543,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17983",48303.8671875,46792.53125,-1.03229865743799,-0.0458604216044941,0.429427141494258,"FT17983",577.972471884091,243.35523223877,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17984",395.457946777344,4820.36846923828,12.1893326674058,3.60754723940348,0.00271438576685737,"FT17984",577.973537981114,288.545623779297,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17986",549.778564453125,11202.1518554688,20.3757523114997,4.34878142225723,2.82417578243194e-07,"FT17986",578.059674744282,54.1475524902344,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17988",259.005432128906,19349.8850097656,74.7084138379586,6.2231988267738,0.000766609226000166,"FT17988",578.133446546609,68.8404998779297,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17993",244,1858.51252746582,7.61685462076156,2.92919535994342,0.00253360298572814,"FT17993",578.25541281706,316.573974609375,"No hit","No hit","Enkephalin L","No hit","No hit","No hit"
"FT17994",370.270629882812,1011.91508483887,2.73290669897078,1.45043620730721,0.748167146522939,"FT17994",578.264180422181,243.29655456543,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17996",268.729797363281,1119.43576049805,4.16565550780639,2.05854353603502,0.00316185768604664,"FT17996",578.283731743536,300.229034423828,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17997",200,3969.54040527344,19.8477020263672,4.3109000762063,0.000591357961514008,"FT17997",578.29334671092,224.466186523438,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT17999",200,3267.35900878906,16.3367950439453,4.0300530778983,9.53307117861745e-05,"FT17999",578.293275095726,205.105,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18000",287.880004882812,4046.4112701416,14.0558955172617,3.81310346729331,0.0029295235100897,"FT18000",578.307567557685,288.680358886719,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18012",12000.984375,9085.818359375,-1.32084793029315,-0.401464378136072,0.43185799241606,"FT18012",578.395218935851,574.255950927734,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18016",200,2131.30442810059,10.6565221405029,3.41366477226084,0.00278719161565913,"FT18016",578.642477525932,288.878631591797,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18019",1686.07971191406,67715.296875,40.1613852515482,5.32773712665295,1.43318690248861e-12,"FT18019",578.767180634329,48.5507888793945,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18023",3730.55541992188,1709.34686279297,-2.18244494498113,-1.12594526045058,1.54406157792028e-05,"FT18023",578.920569399397,243.258728027344,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18025",415.804870605469,12546.8427734375,30.1748335827995,4.91527390928334,1.62058277513047e-09,"FT18025",578.93184343176,47.9305400848389,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18026",10244.189453125,9689.5224609375,-1.05724399674221,-0.0803083684586243,0.422711482882083,"FT18026",578.975316569206,243.334442138672,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18028",1635.01684570312,3831.48706054688,2.34339301800843,1.22859893353607,0.707269422230193,"FT18028",579.00560349765,55.4512176513672,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18030",706.051208496094,308.508270263672,-2.28859734584313,-1.19446365850107,0.0618107954348218,"FT18030",579.036025838459,56.4009590148926,"No hit","No hit","No hit","No hit","No hit","Castacrenin A;Castacrenin B;Castacrenin C"
"FT18032",385.864654541016,2350.1259765625,6.0905448293987,2.60657129012073,5.13354128747789e-08,"FT18032",579.060891628809,54.0828475952148,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18033",200,1153.49932861328,5.76749664306641,2.52794525919732,0.00343031821720704,"FT18033",579.058681870854,113.522430419922,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT18034",200,4118.91284179688,20.5945642089844,4.36419169328635,0.000697010945062278,"FT18034",579.136264910149,68.8404998779297,"No hit","No hit","No hit","No hit","No hit","Cytidine monophosphate N-acetylneuraminic acid"
"FT18036",200,7034.08905029297,35.1704452514648,5.13629169422403,0.0126932651936019,"FT18036",579.200484205392,68.7769393920898,"No hit","No hit","Glaucarubolone 15-O-beta-D-glucopyranoside","No hit","No hit","No hit"
